site,ID,Year,CEC,clay,bulkdens,soil_type,SOC,pH,soilCd,PS,dep,irr,fer,man,rice_yield,straw_yield,straw_recy
QY077,QY077,1990,109.9509506,9.122669377,1250,Non-calcareous,2.17664,5.829584,0.291047206,1.47,5.909156466,1.3182508,0.297111208,0,10,9.83,0.3925
QY077,QY077,1991,109.9509506,8.982172961,1250,Non-calcareous,2.1614,5.780656,0.291279352,1.48,6.310987759,1.3182508,0.31297209,0,9.854443899,9.686918353,0.411
QY077,QY077,1992,109.9509506,8.841676546,1250,Non-calcareous,2.14752,5.728032,0.291540868,1.53,6.712819052,1.3182508,0.326282892,0,10.42723911,10.24997604,0.4295
QY077,QY077,1993,109.9509506,8.701180131,1250,Non-calcareous,2.13412,5.730672,0.291640667,1.2,7.114650345,1.3182508,0.340257993,0,10.42723911,10.24997604,0.448
QY077,QY077,1994,109.9509506,8.560683716,1250,Non-calcareous,2.11984,5.754872,0.292181348,1.95,7.516481638,1.3182508,0.336699169,0,10.34192558,10.16611284,0.4665
QY077,QY077,1995,109.9509506,8.4201873,1250,Non-calcareous,2.10556,5.647336,0.292364676,0.89,7.918312931,1.3182508,0.38388648,0,10.27847243,10.1037384,0.485
QY077,QY077,1996,109.9509506,8.279690885,1250,Non-calcareous,2.10028,5.68456,0.293285543,1.47,8.320144224,1.3182508,0.387762407,0,10.0754601,9.904177278,0.5035
QY077,QY077,1997,109.9509506,8.13919447,1250,Non-calcareous,2.09872,5.698992,0.293997396,1.98,8.721975518,1.3182508,0.374900828,0,10.33373501,10.15806151,0.522
QY077,QY077,1998,109.9509506,7.998698054,1250,Non-calcareous,2.095,5.581776,0.294425333,1.33,9.123806811,1.3182508,0.396420169,0,10.55375361,10.3743398,0.5405
QY077,QY077,1999,109.9509506,7.858201639,1250,Non-calcareous,2.09216,5.595856,0.295143238,1,9.525638104,1.3182508,0.404200026,0,10.50634113,10.32773333,0.559
QY077,QY077,2000,109.9509506,7.717705224,1250,Non-calcareous,2.10184,5.595944,0.296449692,1.41,9.927469397,1.3182508,0.403156757,0,10.44737204,10.26976671,0.5775
QY077,QY077,2001,109.9509506,7.577208809,1250,Non-calcareous,2.11396,5.54288,0.297529295,1.14,10.32930069,1.3182508,0.41331451,0,10.3669264,10.19068865,0.596
QY077,QY077,2002,109.9509506,7.436712393,1250,Non-calcareous,2.10812,5.621728,0.298924035,2.09,10.73113198,1.3182508,0.398713626,0,10.39743194,10.2206756,0.6145
QY077,QY077,2003,109.9509506,7.296215978,1250,Non-calcareous,2.10152,5.395744,0.299778841,0.85,11.13296328,1.3182508,0.484736983,0,10.81523234,10.63137339,0.633
QY077,QY077,2004,109.9509506,7.155719563,1250,Non-calcareous,2.09792,5.466672,0.301257167,1.31,11.53479457,1.3182508,0.52060767,0,11.65599966,11.45784767,0.6515
QY077,QY077,2005,109.9509506,7.015223147,1250,Non-calcareous,2.09644,5.426896,0.302399374,1.31,11.93662586,1.3182508,0.566707881,0,10.93214457,10.74629811,0.67
QY077,QY077,2006,109.9509506,6.874726732,1250,Non-calcareous,2.09588,5.451008,0.303708286,1.55,12.33845716,1.3182508,0.567846021,0,9.920550823,9.751901459,0.6885
QY077,QY077,2007,109.9509506,6.734230317,1250,Non-calcareous,2.09604,5.381488,0.305193249,1.18,12.74028845,1.3182508,0.577847599,0,9.788282938,9.621882128,0.707
QY077,QY077,2008,109.9509506,6.593733901,1250,Non-calcareous,2.09288,5.365208,0.307093103,1.11,13.14211974,1.3182508,0.587083136,0,9.685491626,9.520838268,0.7255
QY077,QY077,2009,109.9509506,6.453237486,1250,Non-calcareous,2.08792,5.313816,0.309220518,0.95,13.54395104,1.3182508,0.604519182,0,9.143449033,8.988010399,0.744
QY077,QY077,2010,109.9509506,6.312741071,1250,Non-calcareous,2.08912,5.327632,0.31168055,0.91,13.54395104,1.3182508,0.613537935,0,8.556043958,8.410591211,0.7625
QY077,QY077,2011,109.9509506,6.172244656,1250,Non-calcareous,2.09052,5.22168,0.314410875,0.6,12.5406954,1.3182508,0.634712394,0,8.69389605,8.546099817,0.781
QY077,QY077,2012,109.9509506,6.03174824,1250,Non-calcareous,2.09332,5.262952,0.316910531,0.98,11.53743977,1.3182508,0.651042544,0,8.841006171,8.690709066,0.7995
QY077,QY077,2013,109.9509506,5.891251825,1250,Non-calcareous,2.0958,5.10552,0.318413911,0.43,10.53418414,1.3182508,0.661853636,0,8.857275335,8.706701654,0.818
QY077,QY077,2014,109.9509506,5.75075541,1250,Non-calcareous,2.08876,5.2648,0.320113745,1.16,9.530928506,1.3182508,0.703367272,0,8.817551434,8.667653059,0.8365
QY077,QY077,2015,109.9509506,5.610258994,1250,Non-calcareous,2.09004,5.189472,0.32052894,0.93,8.527672874,1.3182508,0.782543579,0,8.818329482,8.66841788,0.84
QY077,QY077,2016,109.9509506,5.469762579,1250,Non-calcareous,2.0926,5.212088,0.320661145,1.24,7.524417242,1.3182508,0.797566836,0,8.819146358,8.66922087,0.84
QY077,QY077,2017,109.9509506,5.329266164,1250,Non-calcareous,2.09232,5.167032,0.319820779,0.95,6.521161609,1.3182508,0.761012218,0,9.120259201,8.965214794,0.84
QY077,QY077,2018,109.9509506,5.188769749,1250,Non-calcareous,2.09012,5.137552,0.318860453,0.93,5.517905977,1.3182508,0.780359464,0,8.660247244,8.513023041,0.84
QY077,QY077,2019,109.9509506,5.048273333,1250,Non-calcareous,2.10628,5.113616,0.3174883,0.91,4.514650345,1.3182508,0.779631405,0,8.468082065,8.324124669,0.84
QY079,QY079,1985,227.9112801,32.87367891,1409.999967,Calcareous,1.660141883,6.70184,0.246204991,1.47,6.504911744,1.15310596,0.412791722,0,11.54054611,11.34435683,0.3
QY079,QY079,1986,227.9112801,32.40359618,1409.999967,Calcareous,1.643297911,6.699904,0.248226988,1.48,6.504911744,1.15310596,0.434696243,0,12.2942768,12.08527409,0.3185
QY079,QY079,1987,227.9112801,31.93351345,1409.999967,Calcareous,1.631418478,6.698848,0.250203109,1.53,6.504911744,1.15310596,0.52953567,0,11.15738496,10.96770942,0.337
QY079,QY079,1988,227.9112801,31.46343071,1409.999967,Calcareous,1.624716351,6.693568,0.25225221,1.2,6.504911744,1.15310596,0.549051598,0,11.23646023,11.04544041,0.3555
QY079,QY079,1989,227.9112801,30.99334798,1409.999967,Calcareous,1.613687981,6.692072,0.254356173,1.2,6.504911744,1.15310596,0.633109414,0,11.23569465,11.04468784,0.374
QY079,QY079,1990,227.9112801,30.52326525,1409.999967,Calcareous,1.60507096,6.695328,0.256481431,1.47,6.504911744,1.15310596,0.717737998,0,11,10.813,0.3925
QY079,QY079,1991,227.9112801,30.05318252,1409.999967,Calcareous,1.597305002,6.692776,0.258593153,1.48,7.025894093,1.15310596,0.749427948,0,10.83988829,10.65561019,0.411
QY079,QY079,1992,227.9112801,29.58309978,1409.999967,Calcareous,1.59078018,6.692336,0.260898941,1.53,7.546876442,1.15310596,0.778228233,0,11.46996302,11.27497364,0.4295
QY079,QY079,1993,227.9112801,29.11301705,1409.999967,Calcareous,1.584539045,6.6882,0.263350496,1.2,8.067858791,1.15310596,0.810116832,0,11.46996302,11.27497364,0.448
QY079,QY079,1994,227.9112801,28.64293432,1409.999967,Calcareous,1.577340463,6.70096,0.266056252,1.95,8.58884114,1.15310596,0.793377824,0,11.37611814,11.18272413,0.4665
QY079,QY079,1995,227.9112801,28.17285159,1409.999967,Calcareous,1.570035498,6.68248,0.26879561,0.89,9.109823489,1.15310596,0.925535581,0,11.30631967,11.11411224,0.485
QY079,QY079,1996,227.9112801,27.70276885,1409.999967,Calcareous,1.571312094,6.690928,0.271969801,1.47,9.630805838,1.15310596,0.910942422,0,11.08300611,10.89459501,0.5035
QY079,QY079,1997,227.9112801,27.23268612,1409.999967,Calcareous,1.576063867,6.697792,0.275215658,1.98,10.15178819,1.15310596,0.867978319,0,11.36710851,11.17386767,0.522
QY079,QY079,1998,227.9112801,26.76260339,1409.999967,Calcareous,1.578510676,6.692424,0.278512732,1.33,10.67277054,1.15310596,0.90794988,0,11.60912897,11.41177378,0.5405
QY079,QY079,1999,227.9112801,26.29252065,1409.999967,Calcareous,1.581631243,6.685824,0.282130387,1,11.19375288,1.15310596,0.928351921,0,11.55697524,11.36050666,0.559
QY079,QY079,2000,227.9112801,25.82243792,1409.999967,Calcareous,1.596844009,6.688112,0.286009543,1.41,11.71473523,1.15310596,0.949269352,0,11.49210924,11.29674338,0.5775
QY079,QY079,2001,227.9112801,25.35235519,1409.999967,Calcareous,1.614184435,6.683976,0.290000758,1.14,12.23571758,1.15310596,0.955582088,0,11.40361904,11.20975752,0.596
QY079,QY079,2002,227.9112801,24.88227246,1409.999967,Calcareous,1.613723442,6.701664,0.294248538,2.09,12.75669993,1.15310596,0.936829148,0,11.43717514,11.24274316,0.6145
QY079,QY079,2003,227.9112801,24.41218972,1409.999967,Calcareous,1.612588691,6.666112,0.298470976,0.85,13.27768228,1.15310596,1.156892593,0,11.89675557,11.69451072,0.633
QY079,QY079,2004,227.9112801,23.94210699,1409.999967,Calcareous,1.614255357,6.689256,0.303180409,1.31,13.79866463,1.15310596,1.258349492,0,12.82159963,12.60363243,0.6515
QY079,QY079,2005,227.9112801,23.47202426,1409.999967,Calcareous,1.617872379,6.67984,0.3079716,1.31,14.31964698,1.15310596,1.385981264,0,12.02535902,11.82092792,0.67
QY079,QY079,2006,227.9112801,23.00194153,1409.999967,Calcareous,1.622269542,6.6926,0.3130218,1.55,14.84062933,1.15310596,1.393121898,0,10.9126059,10.7270916,0.6885
QY079,QY079,2007,227.9112801,22.53185879,1409.999967,Calcareous,1.627269542,6.685648,0.318267265,1.18,15.36161168,1.15310596,1.410125477,0,10.76711123,10.58407034,0.707
QY079,QY079,2008,227.9112801,22.06177606,1409.999967,Calcareous,1.628865287,6.680808,0.323792834,1.11,15.88259402,1.15310596,1.431597387,0,10.65404079,10.47292209,0.7255
QY079,QY079,2009,227.9112801,21.59169333,1409.999967,Calcareous,1.62861706,6.674384,0.329526123,0.95,16.40357637,1.15310596,1.471749437,0,10.05779394,9.886811439,0.744
QY079,QY079,2010,227.9112801,21.12161059,1409.999967,Calcareous,1.634361741,6.672624,0.335519946,0.91,16.40357637,1.15310596,1.492082168,0,9.411648354,9.251650332,0.7625
QY079,QY079,2011,227.9112801,20.65152786,1409.999967,Calcareous,1.640141883,6.641032,0.341561831,0.6,15.18849664,1.15310596,1.536953372,0,9.563285655,9.400709799,0.781
QY079,QY079,2012,227.9112801,20.18144513,1409.999967,Calcareous,1.64716316,6.660656,0.347244741,0.98,13.97341691,1.15310596,1.571016473,0,9.725106788,9.559779972,0.7995
QY079,QY079,2013,227.9112801,19.7113624,1409.999967,Calcareous,1.653723443,6.624136,0.35240978,0.43,12.75833718,1.15310596,1.598909956,0,9.743002868,9.577371819,0.818
QY079,QY079,2014,227.9112801,19.24127966,1409.999967,Calcareous,1.650922025,6.679136,0.35729012,1.16,11.54325745,1.15310596,1.692038917,0,9.699306577,9.534418365,0.8365
QY079,QY079,2015,227.9112801,18.77119693,1409.999967,Calcareous,1.656241174,6.665848,0.361602885,0.93,10.32817772,1.15310596,1.995288377,0,9.70016243,9.535259668,0.84
QY079,QY079,2016,227.9112801,18.3011142,1409.999967,Calcareous,1.662695075,6.675176,0.365637134,1.24,9.113097985,1.15310596,2.037368214,0,9.701060994,9.536142957,0.84
QY079,QY079,2017,227.9112801,17.83103147,1409.999967,Calcareous,1.666241174,6.667608,0.369162293,0.95,7.898018254,1.15310596,1.907701103,0,10.03228512,9.861736274,0.84
QY079,QY079,2018,227.9112801,17.36094873,1409.999967,Calcareous,1.667836919,6.66664,0.372258245,0.93,6.682938522,1.15310596,1.980065982,0,9.526271968,9.364325345,0.84
QY079,QY079,2019,227.9112801,16.890866,1409.999967,Calcareous,1.687269543,6.664176,0.374966917,0.91,5.467858791,1.15310596,1.974991449,0,9.314890271,9.156537136,0.84
QY081,QY081,1985,73.79163498,45.50664615,1740.00001,Calcareous,2.196810333,6.704832,0.171405206,1.47,6.536952818,1.181994887,0.397375457,11.5103838,14.68796778,14.43827233,0.3
QY081,QY081,1986,73.79163498,44.85591617,1740.00001,Calcareous,2.175172402,6.702104,0.176691334,1.48,6.536952818,1.181994887,0.422635096,11.88422633,15.64726138,15.38125793,0.3185
QY081,QY081,1987,73.79163498,44.20518618,1740.00001,Calcareous,2.156379299,6.700608,0.182060779,1.53,6.536952818,1.181994887,0.507589149,12.94208102,14.20030813,13.95890289,0.337
QY081,QY081,1988,73.79163498,43.5544562,1740.00001,Calcareous,2.142931023,6.694184,0.187768826,1.2,6.536952818,1.181994887,0.518837955,13.77874308,14.30094939,14.05783325,0.3555
QY081,QY081,1989,73.79163498,42.90372621,1740.00001,Calcareous,2.124942517,6.692072,0.193729581,1.2,6.536952818,1.181994887,0.592376512,13.80217891,14.29997501,14.05687543,0.374
QY081,QY081,1990,73.79163498,42.25299623,1740.00001,Calcareous,2.109166655,6.695592,0.199705373,1.47,6.536952818,1.181994887,0.666562236,13.82601521,14,13.762,0.3925
QY081,QY081,1991,73.79163498,41.60226624,1740.00001,Calcareous,2.094224126,6.69304,0.20568279,1.48,7.064343381,1.181994887,0.690583839,13.138329,13.79622146,13.56168569,0.411
QY081,QY081,1992,73.79163498,40.95153626,1740.00001,Calcareous,2.080287345,6.6926,0.211611142,1.53,7.591733945,1.181994887,0.712326016,12.46263933,14.59813475,14.34996646,0.4295
QY081,QY081,1993,73.79163498,40.30080627,1740.00001,Calcareous,2.066551713,6.688376,0.217469538,1.2,8.119124508,1.181994887,0.742452539,13.90224558,14.59813475,14.34996646,0.448
QY081,QY081,1994,73.79163498,39.65007629,1740.00001,Calcareous,2.05255746,6.700344,0.223918721,1.95,8.646515072,1.181994887,0.723043597,14.23326342,14.47869581,14.23255798,0.4665
QY081,QY081,1995,73.79163498,38.9993463,1740.00001,Calcareous,2.038362058,6.68336,0.230532525,0.89,9.173905635,1.181994887,0.855761019,14.68348816,14.3898614,14.14523376,0.485
QY081,QY081,1996,73.79163498,38.34861632,1740.00001,Calcareous,2.03321838,6.690488,0.237551581,1.47,9.701296199,1.181994887,0.831178636,15.66303148,14.10564414,13.86584819,0.5035
QY081,QY081,1997,73.79163498,37.69788633,1740.00001,Calcareous,2.031867805,6.697264,0.244935561,1.98,10.22868676,1.181994887,0.788366314,17.24749587,14.46722901,14.22128612,0.522
QY081,QY081,1998,73.79163498,37.04715635,1740.00001,Calcareous,2.028563207,6.693216,0.252843245,1.33,10.75607733,1.181994887,0.820793868,18.51592208,14.77525506,14.52407572,0.5405
QY081,QY081,1999,73.79163498,36.39642636,1740.00001,Calcareous,2.026120679,6.686704,0.261325387,1,11.28346789,1.181994887,0.838618771,19.98527732,14.70887758,14.45882666,0.559
QY081,QY081,2000,73.79163498,35.74569638,1740.00001,Calcareous,2.036350564,6.688112,0.270411256,1.41,11.81085845,1.181994887,0.87140418,20.52136685,14.62632085,14.3776734,0.5775
QY081,QY081,2001,73.79163498,35.09496639,1740.00001,Calcareous,2.048591943,6.684416,0.279757198,1.14,12.33824902,1.181994887,0.871130089,21.15442361,14.51369696,14.26696411,0.596
QY081,QY081,2002,73.79163498,34.44423641,1740.00001,Calcareous,2.042528724,6.700872,0.289462489,2.09,12.86563958,1.181994887,0.856419832,21.17076746,14.55640472,14.30894584,0.6145
QY081,QY081,2003,73.79163498,33.79350642,1740.00001,Calcareous,2.035660908,6.667696,0.29919267,0.85,13.39303014,1.181994887,1.061177153,21.36983013,15.14132527,14.88392274,0.633
QY081,QY081,2004,73.79163498,33.14277644,1740.00001,Calcareous,2.031810334,6.688376,0.309305232,1.31,13.92042071,1.181994887,1.167954355,22.27656051,16.31839953,16.04098673,0.6515
QY081,QY081,2005,73.79163498,32.49204645,1740.00001,Calcareous,2.03025861,6.678696,0.319763363,1.31,14.44781127,1.181994887,1.292880471,23.24748988,15.30500239,15.04481735,0.67
QY081,QY081,2006,73.79163498,31.84131647,1740.00001,Calcareous,2.029683897,6.690928,0.330695495,1.55,14.97520183,1.181994887,1.29914335,24.15608281,13.88877115,13.65266204,0.6885
QY081,QY081,2007,73.79163498,31.19058648,1740.00001,Calcareous,2.029885046,6.684416,0.342039018,1.18,15.5025924,1.181994887,1.313082117,24.79250597,13.70359611,13.47063498,0.707
QY081,QY081,2008,73.79163498,30.5398565,1740.00001,Calcareous,2.02663792,6.679488,0.353766061,1.11,16.02998296,1.181994887,1.331997517,20.46756379,13.55968828,13.32917358,0.7255
QY081,QY081,2009,73.79163498,29.88912651,1740.00001,Calcareous,2.01979884,6.673064,0.364406658,0.95,16.55737352,1.181994887,1.368155433,20.99391887,12.80082865,12.58321456,0.744
QY081,QY081,2010,73.79163498,29.23839653,1740.00001,Calcareous,2.02025861,6.670512,0.375394263,0.91,16.55737352,1.181994887,1.386259399,21.53791133,11.97846154,11.77482769,0.7625
QY081,QY081,2011,73.79163498,28.58766655,1740.00001,Calcareous,2.020977,6.639536,0.38656478,0.6,15.33090141,1.181994887,1.428181639,21.19601705,12.17145447,11.96453974,0.781
QY081,QY081,2012,73.79163498,27.93693656,1740.00001,Calcareous,2.022844816,6.658896,0.397326237,0.98,14.1044293,1.181994887,1.45829779,21.52874846,12.37740864,12.16699269,0.7995
QY081,QY081,2013,73.79163498,27.28620658,1740.00001,Calcareous,2.024482748,6.622288,0.407763953,0.43,12.87795719,1.181994887,1.484649621,21.28179011,12.40018547,12.18938232,0.818
QY081,QY081,2014,73.79163498,26.63547659,1740.00001,Calcareous,2.016408035,6.676144,0.417872848,1.16,11.65148507,1.181994887,1.567555288,21.24,12.34457201,12.13471428,0.8365
QY081,QY081,2015,73.79163498,25.98474661,1740.00001,Calcareous,2.016896541,6.663472,0.427514932,0.93,10.42501296,1.181994887,1.884798341,19.35903471,12.34566127,12.13578503,0.84
QY081,QY081,2016,73.79163498,25.33401662,1740.00001,Calcareous,2.017931023,6.672536,0.436378777,1.24,9.198540847,1.181994887,1.926454088,19.50082259,12.3468049,12.13690922,0.84
QY081,QY081,2017,73.79163498,24.68328664,1740.00001,Calcareous,2.016494242,6.66488,0.444866017,0.95,7.972068734,1.181994887,1.79230738,19.41819342,12.76836288,12.55130071,0.84
QY081,QY081,2018,73.79163498,24.03255665,1740.00001,Calcareous,2.013160909,6.663736,0.452963385,0.93,6.745596621,1.181994887,1.867790207,18.03891103,12.12434614,11.91823226,0.84
QY081,QY081,2019,73.79163498,23.38182667,1740.00001,Calcareous,2.027873552,6.660832,0.46034032,0.91,5.519124508,1.181994887,1.862120294,17.05949009,11.85531489,11.65377454,0.84
QY085,QY085,1985,79.5356147,8.987431373,1250,Non-calcareous,1.607,6.033832,0.174140595,1.47,6.588309371,1.17753158,0.136465622,0,9.442265003,9.281746498,0.3
QY085,QY085,1986,79.5356147,8.858914078,1250,Non-calcareous,1.59124,5.926472,0.175252824,1.48,6.588309371,1.17753158,0.142604331,0,10.05895374,9.887951528,0.3185
QY085,QY085,1987,79.5356147,8.730396783,1250,Non-calcareous,1.58,5.843136,0.175993415,1.53,6.588309371,1.17753158,0.175293616,0,9.128769513,8.973580431,0.337
QY085,QY085,1988,79.5356147,8.601879487,1250,Non-calcareous,1.57356,5.796056,0.176642519,1.2,6.588309371,1.17753158,0.183533321,0,9.193467462,9.037178515,0.3555
QY085,QY085,1989,79.5356147,8.473362192,1250,Non-calcareous,1.5632,5.750648,0.177364559,1.2,6.588309371,1.17753158,0.212843371,0,9.192841076,9.036562778,0.374
QY085,QY085,1990,79.5356147,8.344844897,1250,Non-calcareous,1.55508,5.698992,0.177966027,1.47,6.588309371,1.17753158,0.242319895,0,9,8.847,0.3925
QY085,QY085,1991,79.5356147,8.216327601,1250,Non-calcareous,1.54776,5.649448,0.178251872,1.48,7.125971246,1.17753158,0.254281542,0,8.868999509,8.718226517,0.411
QY085,QY085,1992,79.5356147,8.087810306,1250,Non-calcareous,1.5416,5.60096,0.178609174,1.53,7.66363312,1.17753158,0.265122796,0,9.384515195,9.224978437,0.4295
QY085,QY085,1993,79.5356147,7.959293011,1250,Non-calcareous,1.53572,5.576056,0.178859796,1.2,8.201294994,1.17753158,0.275814867,0,9.384515195,9.224978437,0.448
QY085,QY085,1994,79.5356147,7.830775716,1250,Non-calcareous,1.52896,5.57456,0.179557387,1.95,8.738956868,1.17753158,0.271127336,0,9.30773302,9.149501558,0.4665
QY085,QY085,1995,79.5356147,7.70225842,1250,Non-calcareous,1.52208,5.485592,0.1797293,0.89,9.276618743,1.17753158,0.313307683,0,9.250625185,9.093364557,0.485
QY085,QY085,1996,79.5356147,7.573741125,1250,Non-calcareous,1.5232,5.49756,0.180926768,1.47,9.814280617,1.17753158,0.311145367,0,9.06791409,8.91375955,0.5035
QY085,QY085,1997,79.5356147,7.44522383,1250,Non-calcareous,1.52756,5.4914,0.181768718,1.98,10.35194249,1.17753158,0.297471012,0,9.300361508,9.142255363,0.522
QY085,QY085,1998,79.5356147,7.316706534,1250,Non-calcareous,1.52988,5.410176,0.182179577,1.33,10.88960437,1.17753158,0.312175624,0,9.498378252,9.336905822,0.5405
QY085,QY085,1999,79.5356147,7.188189239,1250,Non-calcareous,1.53288,5.386328,0.183195787,1,11.42726624,1.17753158,0.319271488,0,9.455707014,9.294959995,0.559
QY085,QY085,2000,79.5356147,7.059671944,1250,Non-calcareous,1.54704,5.383072,0.184795245,1.41,11.96492811,1.17753158,0.323086436,0,9.402634834,9.242790042,0.5775
QY085,QY085,2001,79.5356147,6.931154649,1250,Non-calcareous,1.56332,5.334408,0.186094426,1.14,12.50258999,1.17753158,0.326844858,0,9.330233761,9.171619787,0.596
QY085,QY085,2002,79.5356147,6.802637353,1250,Non-calcareous,1.56332,5.375856,0.187841788,2.09,13.04025186,1.17753158,0.319642013,0,9.35768875,9.198608041,0.6145
QY085,QY085,2003,79.5356147,6.674120058,1250,Non-calcareous,1.56256,5.202848,0.188653985,0.85,13.57791374,1.17753158,0.393635014,0,9.733709102,9.568236047,0.633
QY085,QY085,2004,79.5356147,6.545602763,1250,Non-calcareous,1.56436,5.236552,0.190670321,1.31,14.11557561,1.17753158,0.424968315,0,10.49039969,10.3120629,0.6515
QY085,QY085,2005,79.5356147,6.417085467,1250,Non-calcareous,1.56804,5.198976,0.192072173,1.31,14.65323749,1.17753158,0.466412844,0,9.838930109,9.671668297,0.67
QY085,QY085,2006,79.5356147,6.288568172,1250,Non-calcareous,1.5724,5.202848,0.193674861,1.55,15.19089936,1.17753158,0.468821675,0,8.92849574,8.776711313,0.6885
QY085,QY085,2007,79.5356147,6.160050877,1250,Non-calcareous,1.57736,5.133504,0.195313574,1.18,15.72856123,1.17753158,0.47508362,0,8.809454644,8.659693915,0.707
QY085,QY085,2008,79.5356147,6.031533582,1250,Non-calcareous,1.5792,5.101384,0.197530136,1.11,16.26622311,1.17753158,0.482564688,0,8.716942463,8.568754441,0.7255
QY085,QY085,2009,79.5356147,5.903016286,1250,Non-calcareous,1.57936,5.045152,0.199950798,0.95,16.80388498,1.17753158,0.49639533,0,8.22910413,8.089209359,0.744
QY085,QY085,2010,79.5356147,5.774498991,1250,Non-calcareous,1.58504,5.029664,0.202769614,0.91,16.80388498,1.17753158,0.503450919,0,7.700439562,7.56953209,0.7625
QY085,QY085,2011,79.5356147,5.645981696,1250,Non-calcareous,1.59076,4.92292,0.205750709,0.6,15.55915276,1.17753158,0.518661415,0,7.824506445,7.691489836,0.781
QY085,QY085,2012,79.5356147,5.5174644,1250,Non-calcareous,1.59764,4.944568,0.208529224,0.98,14.31442054,1.17753158,0.530580154,0,7.956905554,7.821638159,0.7995
QY085,QY085,2013,79.5356147,5.388947105,1250,Non-calcareous,1.60416,4.781152,0.209775185,0.43,13.06968832,1.17753158,0.539870714,0,7.971547801,7.836031489,0.818
QY085,QY085,2014,79.5356147,5.26042981,1250,Non-calcareous,1.60204,4.890008,0.211504638,1.16,11.8249561,1.17753158,0.572199258,0,7.93579629,7.800887753,0.8365
QY085,QY085,2015,79.5356147,5.131912514,1250,Non-calcareous,1.60736,4.815208,0.2108789,0.93,10.58022388,1.17753158,0.665024929,0,7.936496533,7.801576092,0.84
QY085,QY085,2016,79.5356147,5.003395219,1250,Non-calcareous,1.61376,4.808872,0.210048072,1.24,9.335491657,1.17753158,0.678582532,0,7.937231722,7.802298783,0.84
QY085,QY085,2017,79.5356147,4.874877924,1250,Non-calcareous,1.61752,4.728088,0.207574207,0.95,8.090759436,1.17753158,0.638454889,0,8.208233281,8.068693315,0.84
QY085,QY085,2018,79.5356147,4.746360629,1250,Non-calcareous,1.61948,4.66112,0.204977036,0.93,6.846027215,1.17753158,0.660672666,0,7.79422252,7.661720737,0.84
QY085,QY085,2019,79.5356147,4.617843333,1250,Non-calcareous,1.63784,4.584032,0.201612121,0.91,5.601294994,1.17753158,0.659221818,0,7.621273858,7.491712203,0.84
QY087,QY087,1985,100.11673,22.90814971,1379.999995,Calcareous,2.234963776,6.703688,0.182920108,1.47,6.540480816,1.18527533,0.336195923,5.115726133,12.58968667,12.375662,0.3
QY087,QY087,1986,100.11673,22.58057075,1379.999995,Calcareous,2.212210153,6.70184,0.18713936,1.48,6.540480816,1.18527533,0.354725578,5.281878369,13.41193832,13.18393537,0.3185
QY087,QY087,1987,100.11673,22.25299179,1379.999995,Calcareous,2.193659428,6.699992,0.191380153,1.53,6.540480816,1.18527533,0.424216101,5.752036009,12.17169268,11.96477391,0.337
QY087,QY087,1988,100.11673,21.92541282,1379.999995,Calcareous,2.180905805,6.6948,0.195839342,1.2,6.540480816,1.18527533,0.43484332,6.123885812,12.25795662,12.04957135,0.3555
QY087,QY087,1989,100.11673,21.59783386,1379.999995,Calcareous,2.163333341,6.692336,0.200452049,1.2,6.540480816,1.18527533,0.493631041,6.134301737,12.25712143,12.04875037,0.374
QY087,QY087,1990,100.11673,21.2702549,1379.999995,Calcareous,2.148297109,6.695152,0.205074845,1.47,6.540480816,1.18527533,0.552970804,6.14489565,12,11.796,0.3925
QY087,QY087,1991,100.11673,20.94267594,1379.999995,Calcareous,2.134239138,6.692336,0.209691657,1.48,7.06857698,1.18527533,0.573207783,5.839257335,11.82533268,11.62430202,0.411
QY087,QY087,1992,100.11673,20.61509698,1379.999995,Calcareous,2.121413051,6.691984,0.214386919,1.53,7.596673143,1.18527533,0.590536652,5.538950813,12.51268693,12.29997125,0.4295
QY087,QY087,1993,100.11673,20.28751801,1379.999995,Calcareous,2.108913051,6.6882,0.21912536,1.2,8.124769306,1.18527533,0.616394653,6.178775813,12.51268693,12.29997125,0.448
QY087,QY087,1994,100.11673,19.95993905,1379.999995,Calcareous,2.095724645,6.70096,0.224320637,1.95,8.652865469,1.18527533,0.601735025,6.325894855,12.41031069,12.19933541,0.4665
QY087,QY087,1995,100.11673,19.63236009,1379.999995,Calcareous,2.082463775,6.682304,0.229660676,0.89,9.180961633,1.18527533,0.709138582,6.525994739,12.33416691,12.12448608,0.485
QY087,QY087,1996,100.11673,19.30478113,1379.999995,Calcareous,2.078840587,6.691104,0.23541483,1.47,9.709057796,1.18527533,0.693116495,6.961347322,12.09055212,11.88501273,0.5035
QY087,QY087,1997,100.11673,18.97720217,1379.999995,Calcareous,2.079311601,6.697792,0.241439856,1.98,10.23715396,1.18527533,0.66074881,7.66555372,12.40048201,12.18967382,0.522
QY087,QY087,1998,100.11673,18.6496232,1379.999995,Calcareous,2.077427543,6.69216,0.247811368,1.33,10.76525012,1.18527533,0.690161603,8.229298701,12.66450434,12.44920776,0.5405
QY087,QY087,1999,100.11673,18.32204424,1379.999995,Calcareous,2.076449283,6.686,0.254650971,1,11.29334629,1.18527533,0.703944656,8.882345474,12.60760935,12.39327999,0.559
